"index","Store_ID","Date","Dept","Weekly_Sales"
2695,1,"2010-10-22T00:00:00.000",24,5223.73
2696,1,"2010-10-22T00:00:00.000",2,42371.48
2697,1,"2010-10-22T00:00:00.000",14,11895.44
2698,1,"2010-10-22T00:00:00.000",47,60
2699,1,"2010-10-22T00:00:00.000",80,14968.65
2700,1,"2010-10-22T00:00:00.000",81,27483.45
2701,1,"2010-10-22T00:00:00.000",79,28439.7
2702,1,"2010-10-22T00:00:00.000",3,8614.41
2703,1,"2010-10-22T00:00:00.000",44,5830.18
2704,1,"2010-10-22T00:00:00.000",93,58959.85
2705,1,"2010-10-22T00:00:00.000",85,4562.02
2706,1,"2010-10-22T00:00:00.000",38,71814.32
2707,1,"2010-10-22T00:00:00.000",94,53704.97
2708,1,"2010-10-22T00:00:00.000",55,10390.81
2709,1,"2010-10-22T00:00:00.000",10,26805.78
2710,1,"2010-10-22T00:00:00.000",28,628.66
2711,1,"2010-10-22T00:00:00.000",90,69060.72
2712,1,"2010-10-22T00:00:00.000",40,54444.19
2713,1,"2010-10-22T00:00:00.000",54,46.84
2714,1,"2010-10-22T00:00:00.000",36,301
2715,1,"2010-10-22T00:00:00.000",59,603.86
2716,1,"2010-10-22T00:00:00.000",52,2645.18
2717,1,"2010-10-22T00:00:00.000",60,792
2718,1,"2010-10-22T00:00:00.000",4,32902.26
2719,1,"2010-10-22T00:00:00.000",74,9707.06
2720,1,"2010-10-22T00:00:00.000",56,1452.08
2721,1,"2010-10-22T00:00:00.000",95,110052.15
2722,1,"2010-10-22T00:00:00.000",96,31057.77
2723,1,"2010-10-22T00:00:00.000",16,8194.25
2724,1,"2010-10-22T00:00:00.000",41,1695
2725,1,"2010-10-29T00:00:00.000",11,18038.28
2726,1,"2010-10-29T00:00:00.000",6,5424.27
2727,1,"2010-10-29T00:00:00.000",20,3114.61
2728,1,"2010-10-29T00:00:00.000",72,34596.86
2729,1,"2010-10-29T00:00:00.000",12,9128.2
2730,1,"2010-10-29T00:00:00.000",49,9369.8
2731,1,"2010-10-29T00:00:00.000",22,5414.52
2732,1,"2010-10-29T00:00:00.000",45,22.94
2733,1,"2010-10-29T00:00:00.000",71,1713.18
2734,1,"2010-10-29T00:00:00.000",31,2077.67
2735,1,"2010-10-29T00:00:00.000",34,9075.47
2736,1,"2010-10-29T00:00:00.000",82,20957.34
2737,1,"2010-10-29T00:00:00.000",92,116370.47
2738,1,"2010-10-29T00:00:00.000",17,8198.62
2739,1,"2010-10-29T00:00:00.000",7,17598.98
2740,1,"2010-10-29T00:00:00.000",58,2615
2741,1,"2010-10-29T00:00:00.000",87,40137.15
2742,1,"2010-10-29T00:00:00.000",37,2388.91
2743,1,"2010-10-29T00:00:00.000",42,7801.28
2744,1,"2010-10-29T00:00:00.000",97,32281.74
2745,1,"2010-10-29T00:00:00.000",24,5989.09
2746,1,"2010-10-29T00:00:00.000",48,594
2747,1,"2010-10-29T00:00:00.000",98,12769.66
2748,1,"2010-10-29T00:00:00.000",67,6369.38
2749,1,"2010-10-29T00:00:00.000",32,5464.93
2750,1,"2010-10-29T00:00:00.000",1,38640.93
2751,1,"2010-10-29T00:00:00.000",79,25548.97
2752,1,"2010-10-29T00:00:00.000",59,694.27
2753,1,"2010-10-29T00:00:00.000",9,31330.47
2754,1,"2010-10-29T00:00:00.000",8,34917.77
2755,1,"2010-10-29T00:00:00.000",5,16377.46
2756,1,"2010-10-29T00:00:00.000",46,16666.41
2757,1,"2010-10-29T00:00:00.000",44,6183.91
2758,1,"2010-10-29T00:00:00.000",81,27408.24
2759,1,"2010-10-29T00:00:00.000",13,37762.12
2760,1,"2010-10-29T00:00:00.000",35,2483
2761,1,"2010-10-29T00:00:00.000",26,6105.17
2762,1,"2010-10-29T00:00:00.000",4,35202.44
2763,1,"2010-10-29T00:00:00.000",83,4407.62
2764,1,"2010-10-29T00:00:00.000",2,44081.33
2765,1,"2010-10-29T00:00:00.000",14,11955.77
2766,1,"2010-10-29T00:00:00.000",18,22455.8
2767,1,"2010-10-29T00:00:00.000",33,5920.9
2768,1,"2010-10-29T00:00:00.000",28,862.24
2769,1,"2010-10-29T00:00:00.000",23,19134.38
2770,1,"2010-10-29T00:00:00.000",54,77.92
2771,1,"2010-10-29T00:00:00.000",19,2600.99
2772,1,"2010-10-29T00:00:00.000",85,4166.3
2773,1,"2010-10-29T00:00:00.000",25,10949.11
2774,1,"2010-10-29T00:00:00.000",38,70733.35
2775,1,"2010-10-29T00:00:00.000",80,15570.63
2776,1,"2010-10-29T00:00:00.000",91,54154.79
2777,1,"2010-10-29T00:00:00.000",29,4498.64
2778,1,"2010-10-29T00:00:00.000",90,70851.19
2779,1,"2010-10-29T00:00:00.000",93,56830.05
2780,1,"2010-10-29T00:00:00.000",3,9283.09
2781,1,"2010-10-29T00:00:00.000",27,1371.4
2782,1,"2010-10-29T00:00:00.000",55,13129.49
2783,1,"2010-10-29T00:00:00.000",21,7266.9
2784,1,"2010-10-29T00:00:00.000",56,1395.02
2785,1,"2010-10-29T00:00:00.000",94,54463.34
2786,1,"2010-10-29T00:00:00.000",40,55868.01
2787,1,"2010-10-29T00:00:00.000",41,2193
2788,1,"2010-10-29T00:00:00.000",36,501
2789,1,"2010-10-29T00:00:00.000",74,9498.02
2790,1,"2010-10-29T00:00:00.000",60,1038.4
2791,1,"2010-10-29T00:00:00.000",10,25464.1
2792,1,"2010-10-29T00:00:00.000",96,27262.22
2793,1,"2010-10-29T00:00:00.000",16,7683.76
2794,1,"2010-10-29T00:00:00.000",95,105793.4
2795,1,"2010-10-29T00:00:00.000",52,3181.33
2796,1,"2010-10-29T00:00:00.000",30,2732.22
2797,1,"2010-11-05T00:00:00.000",72,38960.78
2798,1,"2010-11-05T00:00:00.000",6,5036.99
2799,1,"2010-11-05T00:00:00.000",9,48794.36
2800,1,"2010-11-05T00:00:00.000",92,140504.41
2801,1,"2010-11-05T00:00:00.000",97,35669.19
2802,1,"2010-11-05T00:00:00.000",20,2961.74
2803,1,"2010-11-05T00:00:00.000",22,8085.19
2804,1,"2010-11-05T00:00:00.000",87,53902.35
2805,1,"2010-11-05T00:00:00.000",71,2527.76
2806,1,"2010-11-05T00:00:00.000",7,19136.58
2807,1,"2010-11-05T00:00:00.000",58,2228
2808,1,"2010-11-05T00:00:00.000",45,10.47
2809,1,"2010-11-05T00:00:00.000",13,41085.66
2810,1,"2010-11-05T00:00:00.000",26,9601.7
2811,1,"2010-11-05T00:00:00.000",83,4703.97
2812,1,"2010-11-05T00:00:00.000",5,23903.81
2813,1,"2010-11-05T00:00:00.000",37,2871.57
2814,1,"2010-11-05T00:00:00.000",59,650.35
2815,1,"2010-11-05T00:00:00.000",19,1344.66
2816,1,"2010-11-05T00:00:00.000",42,8004.7
2817,1,"2010-11-05T00:00:00.000",34,12338.25
2818,1,"2010-11-05T00:00:00.000",1,34238.88
2819,1,"2010-11-05T00:00:00.000",12,9345.99
2820,1,"2010-11-05T00:00:00.000",27,1654.8
2821,1,"2010-11-05T00:00:00.000",25,10713.05
2822,1,"2010-11-05T00:00:00.000",49,13601.15
2823,1,"2010-11-05T00:00:00.000",14,14092.03
2824,1,"2010-11-05T00:00:00.000",4,37980.55
2825,1,"2010-11-05T00:00:00.000",3,9825.22
2826,1,"2010-11-05T00:00:00.000",82,21850.85
2827,1,"2010-11-05T00:00:00.000",24,7834.13
2828,1,"2010-11-05T00:00:00.000",67,5919.76
2829,1,"2010-11-05T00:00:00.000",46,18063.45
2830,1,"2010-11-05T00:00:00.000",17,9250.94
2831,1,"2010-11-05T00:00:00.000",28,857.28
2832,1,"2010-11-05T00:00:00.000",38,77547.67
2833,1,"2010-11-05T00:00:00.000",90,77903.38
2834,1,"2010-11-05T00:00:00.000",81,28962.33
2835,1,"2010-11-05T00:00:00.000",48,861
2836,1,"2010-11-05T00:00:00.000",44,4669.76
2837,1,"2010-11-05T00:00:00.000",31,2618.32
2838,1,"2010-11-05T00:00:00.000",56,1089.72
2839,1,"2010-11-05T00:00:00.000",98,11084.68
2840,1,"2010-11-05T00:00:00.000",79,39589.08
2841,1,"2010-11-05T00:00:00.000",32,5804.88
2842,1,"2010-11-05T00:00:00.000",55,12562.6
2843,1,"2010-11-05T00:00:00.000",80,15412.29
2844,1,"2010-11-05T00:00:00.000",91,60344.73
2845,1,"2010-11-05T00:00:00.000",85,3790.85
2846,1,"2010-11-05T00:00:00.000",36,1375
2847,1,"2010-11-05T00:00:00.000",18,12033.61
2848,1,"2010-11-05T00:00:00.000",8,36182.58
2849,1,"2010-11-05T00:00:00.000",11,25063.26
2850,1,"2010-11-05T00:00:00.000",54,63.84
2851,1,"2010-11-05T00:00:00.000",33,7503.79
2852,1,"2010-11-05T00:00:00.000",60,1284.8
2853,1,"2010-11-05T00:00:00.000",2,46381.43
2854,1,"2010-11-05T00:00:00.000",23,26416.48
2855,1,"2010-11-05T00:00:00.000",29,5087.02
2856,1,"2010-11-05T00:00:00.000",30,2915
2857,1,"2010-11-05T00:00:00.000",93,69542.18
2858,1,"2010-11-05T00:00:00.000",10,31543.83
2859,1,"2010-11-05T00:00:00.000",74,10107
2860,1,"2010-11-05T00:00:00.000",16,6063.75
2861,1,"2010-11-05T00:00:00.000",96,27824.48
2862,1,"2010-11-05T00:00:00.000",94,53352.96
2863,1,"2010-11-05T00:00:00.000",21,7608.28
2864,1,"2010-11-05T00:00:00.000",95,110332.92
2865,1,"2010-11-05T00:00:00.000",52,2995.15
2866,1,"2010-11-05T00:00:00.000",40,62762.19
2867,1,"2010-11-05T00:00:00.000",35,3199
2868,1,"2010-11-05T00:00:00.000",41,2228.87
2869,1,"2010-11-12T00:00:00.000",20,2717.45
2870,1,"2010-11-12T00:00:00.000",13,36817.35
2871,1,"2010-11-12T00:00:00.000",48,566
2872,1,"2010-11-12T00:00:00.000",87,39369
2873,1,"2010-11-12T00:00:00.000",79,29531.38
2874,1,"2010-11-12T00:00:00.000",92,144909.63
2875,1,"2010-11-12T00:00:00.000",34,11137.4
2876,1,"2010-11-12T00:00:00.000",37,2488.36
2877,1,"2010-11-12T00:00:00.000",3,9146.77
2878,1,"2010-11-12T00:00:00.000",19,1769.86
2879,1,"2010-11-12T00:00:00.000",12,11313.89
2880,1,"2010-11-12T00:00:00.000",22,7336.21
2881,1,"2010-11-12T00:00:00.000",67,5951.17
2882,1,"2010-11-12T00:00:00.000",31,2087.72
2883,1,"2010-11-12T00:00:00.000",6,4248.34
2884,1,"2010-11-12T00:00:00.000",29,4990.65
2885,1,"2010-11-12T00:00:00.000",72,44777.94
2886,1,"2010-11-12T00:00:00.000",36,1222
2887,1,"2010-11-12T00:00:00.000",46,17690.36
2888,1,"2010-11-12T00:00:00.000",1,19549.39
2889,1,"2010-11-12T00:00:00.000",7,21019.7
2890,1,"2010-11-12T00:00:00.000",97,36255.13
2891,1,"2010-11-12T00:00:00.000",56,956.7
2892,1,"2010-11-12T00:00:00.000",71,2173.76
2893,1,"2010-11-12T00:00:00.000",17,8603.57
2894,1,"2010-11-12T00:00:00.000",98,11433.3
2895,1,"2010-11-12T00:00:00.000",18,8943.59
2896,1,"2010-11-12T00:00:00.000",55,16218.9
2897,1,"2010-11-12T00:00:00.000",83,4239.32
2898,1,"2010-11-12T00:00:00.000",93,77214.95
2899,1,"2010-11-12T00:00:00.000",82,21473.78
2900,1,"2010-11-12T00:00:00.000",26,7582.52
2901,1,"2010-11-12T00:00:00.000",94,52564.16
2902,1,"2010-11-12T00:00:00.000",9,37167.49
2903,1,"2010-11-12T00:00:00.000",52,3055.28
2904,1,"2010-11-12T00:00:00.000",45,68.82
2905,1,"2010-11-12T00:00:00.000",91,65468.22
2906,1,"2010-11-12T00:00:00.000",11,21880.47
2907,1,"2010-11-12T00:00:00.000",81,29813.66
2908,1,"2010-11-12T00:00:00.000",5,23698.89
2909,1,"2010-11-12T00:00:00.000",49,10234.34
2910,1,"2010-11-12T00:00:00.000",8,35527.64
2911,1,"2010-11-12T00:00:00.000",33,6534.24
2912,1,"2010-11-12T00:00:00.000",2,43194.49
2913,1,"2010-11-12T00:00:00.000",60,994.4
2914,1,"2010-11-12T00:00:00.000",14,13837.16
2915,1,"2010-11-12T00:00:00.000",10,26288.47
2916,1,"2010-11-12T00:00:00.000",27,1474.2
2917,1,"2010-11-12T00:00:00.000",58,4145
2918,1,"2010-11-12T00:00:00.000",24,5644.17
2919,1,"2010-11-12T00:00:00.000",54,50
2920,1,"2010-11-12T00:00:00.000",59,1369.26
2921,1,"2010-11-12T00:00:00.000",23,21370.42
2922,1,"2010-11-12T00:00:00.000",28,1027.18
2923,1,"2010-11-12T00:00:00.000",35,2229
2924,1,"2010-11-12T00:00:00.000",47,20
2925,1,"2010-11-12T00:00:00.000",4,35008.03
2926,1,"2010-11-12T00:00:00.000",85,3913.25
2927,1,"2010-11-12T00:00:00.000",80,15510.94
2928,1,"2010-11-12T00:00:00.000",32,7931.19
2929,1,"2010-11-12T00:00:00.000",44,4641.38
2930,1,"2010-11-12T00:00:00.000",42,7793.62
2931,1,"2010-11-12T00:00:00.000",90,79428.8
2932,1,"2010-11-12T00:00:00.000",30,2856.38
2933,1,"2010-11-12T00:00:00.000",96,28019.2
2934,1,"2010-11-12T00:00:00.000",38,82395.79
2935,1,"2010-11-12T00:00:00.000",21,7969.61
2936,1,"2010-11-12T00:00:00.000",16,7370.53
2937,1,"2010-11-12T00:00:00.000",25,9402.53
2938,1,"2010-11-12T00:00:00.000",40,59117.63
2939,1,"2010-11-12T00:00:00.000",74,10447.25
2940,1,"2010-11-12T00:00:00.000",41,1071
2941,1,"2010-11-12T00:00:00.000",95,110209.31
2942,1,"2010-11-19T00:00:00.000",37,2543.8
2943,1,"2010-11-19T00:00:00.000",93,79474.21
2944,1,"2010-11-19T00:00:00.000",92,157621.22
2945,1,"2010-11-19T00:00:00.000",13,38446.26
2946,1,"2010-11-19T00:00:00.000",45,80.29
2947,1,"2010-11-19T00:00:00.000",87,34043.14
2948,1,"2010-11-19T00:00:00.000",31,1932.64
2949,1,"2010-11-19T00:00:00.000",33,6722.67
2950,1,"2010-11-19T00:00:00.000",49,10675.61
2951,1,"2010-11-19T00:00:00.000",18,15020.49
2952,1,"2010-11-19T00:00:00.000",72,32072.93
2953,1,"2010-11-19T00:00:00.000",46,16465.14
2954,1,"2010-11-19T00:00:00.000",2,41443.25
2955,1,"2010-11-19T00:00:00.000",26,8583.68
2956,1,"2010-11-19T00:00:00.000",67,6156.76
2957,1,"2010-11-19T00:00:00.000",3,9202.11
2958,1,"2010-11-19T00:00:00.000",20,3276.59
2959,1,"2010-11-19T00:00:00.000",17,10086.41
2960,1,"2010-11-19T00:00:00.000",82,20964.18
2961,1,"2010-11-19T00:00:00.000",58,3917
2962,1,"2010-11-19T00:00:00.000",1,19552.84
2963,1,"2010-11-19T00:00:00.000",12,7984.58
2964,1,"2010-11-19T00:00:00.000",11,23243.67
2965,1,"2010-11-19T00:00:00.000",55,15807.45
2966,1,"2010-11-19T00:00:00.000",59,1209.17
2967,1,"2010-11-19T00:00:00.000",4,37078.61
2968,1,"2010-11-19T00:00:00.000",56,911.41
2969,1,"2010-11-19T00:00:00.000",36,1712
2970,1,"2010-11-19T00:00:00.000",6,3507.65
2971,1,"2010-11-19T00:00:00.000",79,28073.27
2972,1,"2010-11-19T00:00:00.000",34,10469.5
2973,1,"2010-11-19T00:00:00.000",48,2083
2974,1,"2010-11-19T00:00:00.000",91,62166.33
2975,1,"2010-11-19T00:00:00.000",83,4255.18
2976,1,"2010-11-19T00:00:00.000",7,24313.72
2977,1,"2010-11-19T00:00:00.000",22,7723.69
2978,1,"2010-11-19T00:00:00.000",8,35759.26
2979,1,"2010-11-19T00:00:00.000",38,73121.25
2980,1,"2010-11-19T00:00:00.000",10,26066.48
2981,1,"2010-11-19T00:00:00.000",96,24137.46
2982,1,"2010-11-19T00:00:00.000",94,55213.82
2983,1,"2010-11-19T00:00:00.000",71,2363.04
2984,1,"2010-11-19T00:00:00.000",9,27561.57
2985,1,"2010-11-19T00:00:00.000",42,7887.03
2986,1,"2010-11-19T00:00:00.000",90,81642.89
2987,1,"2010-11-19T00:00:00.000",54,52.92
2988,1,"2010-11-19T00:00:00.000",85,3886.23
2989,1,"2010-11-19T00:00:00.000",27,1884.6
2990,1,"2010-11-19T00:00:00.000",81,29383.02
2991,1,"2010-11-19T00:00:00.000",35,2605
2992,1,"2010-11-19T00:00:00.000",19,1736.17
2993,1,"2010-11-19T00:00:00.000",60,844.8
2994,1,"2010-11-19T00:00:00.000",30,2781.26
2995,1,"2010-11-19T00:00:00.000",95,107544.02
2996,1,"2010-11-19T00:00:00.000",32,6967.7
2997,1,"2010-11-19T00:00:00.000",29,5275.25
2998,1,"2010-11-19T00:00:00.000",97,34756.36
2999,1,"2010-11-19T00:00:00.000",24,6948.82
3000,1,"2010-11-19T00:00:00.000",16,5276.21
3001,1,"2010-11-19T00:00:00.000",74,9446.08
3002,1,"2010-11-19T00:00:00.000",80,16193.03
3003,1,"2010-11-19T00:00:00.000",98,14059.26
3004,1,"2010-11-19T00:00:00.000",23,23106.93
3005,1,"2010-11-19T00:00:00.000",40,58214.46
3006,1,"2010-11-19T00:00:00.000",14,19788.98
3007,1,"2010-11-19T00:00:00.000",21,7394.27
3008,1,"2010-11-19T00:00:00.000",28,936.9
3009,1,"2010-11-19T00:00:00.000",5,24716.49
3010,1,"2010-11-19T00:00:00.000",25,9919.34
3011,1,"2010-11-19T00:00:00.000",41,1023
3012,1,"2010-11-19T00:00:00.000",52,2131.18
3013,1,"2010-11-19T00:00:00.000",44,4338.65
3014,1,"2010-11-26T00:00:00.000",45,11.47
3015,1,"2010-11-26T00:00:00.000",20,5994.53
3016,1,"2010-11-26T00:00:00.000",59,1687.77
3017,1,"2010-11-26T00:00:00.000",31,2760.12
3018,1,"2010-11-26T00:00:00.000",55,32756.5
3019,1,"2010-11-26T00:00:00.000",33,10290.44
3020,1,"2010-11-26T00:00:00.000",1,18820.29
3021,1,"2010-11-26T00:00:00.000",3,10706.81
3022,1,"2010-11-26T00:00:00.000",46,18640.46
3023,1,"2010-11-26T00:00:00.000",18,33967.24
3024,1,"2010-11-26T00:00:00.000",60,895.8
3025,1,"2010-11-26T00:00:00.000",2,45681.98
3026,1,"2010-11-26T00:00:00.000",36,2295
3027,1,"2010-11-26T00:00:00.000",38,55973.77
3028,1,"2010-11-26T00:00:00.000",93,81660.77
3029,1,"2010-11-26T00:00:00.000",11,30865.64
3030,1,"2010-11-26T00:00:00.000",9,44504.17
3031,1,"2010-11-26T00:00:00.000",48,1137
3032,1,"2010-11-26T00:00:00.000",17,13337.59
3033,1,"2010-11-26T00:00:00.000",49,8981.48
3034,1,"2010-11-26T00:00:00.000",56,1457.38
3035,1,"2010-11-26T00:00:00.000",8,34099.53
3036,1,"2010-11-26T00:00:00.000",85,3791.55
3037,1,"2010-11-26T00:00:00.000",4,46201.27
3038,1,"2010-11-26T00:00:00.000",6,20163.69
3039,1,"2010-11-26T00:00:00.000",72,196810.42
3040,1,"2010-11-26T00:00:00.000",30,2844.88
3041,1,"2010-11-26T00:00:00.000",82,24770.41
3042,1,"2010-11-26T00:00:00.000",90,91012.78
3043,1,"2010-11-26T00:00:00.000",22,15769.67
3044,1,"2010-11-26T00:00:00.000",97,28754.58
3045,1,"2010-11-26T00:00:00.000",92,170904.79
3046,1,"2010-11-26T00:00:00.000",74,19282
3047,1,"2010-11-26T00:00:00.000",21,9093.19
3048,1,"2010-11-26T00:00:00.000",16,9225.41
3049,1,"2010-11-26T00:00:00.000",95,106015.41
3050,1,"2010-11-26T00:00:00.000",19,1114.47
3051,1,"2010-11-26T00:00:00.000",71,4327.7
3052,1,"2010-11-26T00:00:00.000",58,2560
3053,1,"2010-11-26T00:00:00.000",29,6603.2
3054,1,"2010-11-26T00:00:00.000",42,6981.92
3055,1,"2010-11-26T00:00:00.000",54,120.68
3056,1,"2010-11-26T00:00:00.000",67,6004.34
3057,1,"2010-11-26T00:00:00.000",37,2827.25
3058,1,"2010-11-26T00:00:00.000",83,2847.62
3059,1,"2010-11-26T00:00:00.000",12,9619.81
3060,1,"2010-11-26T00:00:00.000",81,30448.4
3061,1,"2010-11-26T00:00:00.000",96,34927.63
3062,1,"2010-11-26T00:00:00.000",41,2066.4
3063,1,"2010-11-26T00:00:00.000",26,11918.3
3064,1,"2010-11-26T00:00:00.000",94,61809.29
3065,1,"2010-11-26T00:00:00.000",13,38371.99
3066,1,"2010-11-26T00:00:00.000",79,29147.2
3067,1,"2010-11-26T00:00:00.000",24,11915.5
3068,1,"2010-11-26T00:00:00.000",5,70158.86
3069,1,"2010-11-26T00:00:00.000",34,17295.5
3070,1,"2010-11-26T00:00:00.000",32,10593.12
3071,1,"2010-11-26T00:00:00.000",7,72635.06
3072,1,"2010-11-26T00:00:00.000",52,3385.22
3073,1,"2010-11-26T00:00:00.000",28,932.76
3074,1,"2010-11-26T00:00:00.000",80,16373.34
3075,1,"2010-11-26T00:00:00.000",98,17693.74
3076,1,"2010-11-26T00:00:00.000",10,31090.69
3077,1,"2010-11-26T00:00:00.000",44,8324.33
3078,1,"2010-11-26T00:00:00.000",35,2870
3079,1,"2010-11-26T00:00:00.000",87,40817.18
3080,1,"2010-11-26T00:00:00.000",27,2099.1
3081,1,"2010-11-26T00:00:00.000",23,33328.17
3082,1,"2010-11-26T00:00:00.000",25,11504.57
3083,1,"2010-11-26T00:00:00.000",14,38256.98
3084,1,"2010-11-26T00:00:00.000",91,57154.78
3085,1,"2010-11-26T00:00:00.000",40,56333.22
3086,1,"2010-12-03T00:00:00.000",8,36222.74
3087,1,"2010-12-03T00:00:00.000",58,2969
3088,1,"2010-12-03T00:00:00.000",33,8736
3089,1,"2010-12-03T00:00:00.000",41,1238
3090,1,"2010-12-03T00:00:00.000",67,5900.71
3091,1,"2010-12-03T00:00:00.000",79,32861.33
3092,1,"2010-12-03T00:00:00.000",56,1849.72
3093,1,"2010-12-03T00:00:00.000",31,3199.9
3094,1,"2010-12-03T00:00:00.000",95,100834.31
3095,1,"2010-12-03T00:00:00.000",48,675
3096,1,"2010-12-03T00:00:00.000",6,6356.96
3097,1,"2010-12-03T00:00:00.000",42,7032.59
3098,1,"2010-12-03T00:00:00.000",20,2656.78
3099,1,"2010-12-03T00:00:00.000",74,9942.74
3100,1,"2010-12-03T00:00:00.000",21,8844.39
3101,1,"2010-12-03T00:00:00.000",12,7943.22
3102,1,"2010-12-03T00:00:00.000",5,36472.02
3103,1,"2010-12-03T00:00:00.000",49,10253.73
3104,1,"2010-12-03T00:00:00.000",30,2830.96
3105,1,"2010-12-03T00:00:00.000",2,44405.02
3106,1,"2010-12-03T00:00:00.000",93,56070.53
3107,1,"2010-12-03T00:00:00.000",3,10856.85
3108,1,"2010-12-03T00:00:00.000",17,11045.34
3109,1,"2010-12-03T00:00:00.000",97,30659.4
3110,1,"2010-12-03T00:00:00.000",11,29564.78
3111,1,"2010-12-03T00:00:00.000",22,9384.42
3112,1,"2010-12-03T00:00:00.000",37,2475.6
3113,1,"2010-12-03T00:00:00.000",92,119421.7
3114,1,"2010-12-03T00:00:00.000",32,9755.72
3115,1,"2010-12-03T00:00:00.000",98,10262.38
3116,1,"2010-12-03T00:00:00.000",96,23153.17
3117,1,"2010-12-03T00:00:00.000",16,4716.26
3118,1,"2010-12-03T00:00:00.000",59,2457.54
3119,1,"2010-12-03T00:00:00.000",38,87338.34
3120,1,"2010-12-03T00:00:00.000",13,36170.88
3121,1,"2010-12-03T00:00:00.000",82,25685.14
3122,1,"2010-12-03T00:00:00.000",4,37110.55
3123,1,"2010-12-03T00:00:00.000",94,45989.26
3124,1,"2010-12-03T00:00:00.000",36,2188
3125,1,"2010-12-03T00:00:00.000",1,22517.56
3126,1,"2010-12-03T00:00:00.000",83,4037.17
3127,1,"2010-12-03T00:00:00.000",7,47406.83
3128,1,"2010-12-03T00:00:00.000",81,26820.53
3129,1,"2010-12-03T00:00:00.000",28,731.31
3130,1,"2010-12-03T00:00:00.000",52,3781.13
3131,1,"2010-12-03T00:00:00.000",60,1540
3132,1,"2010-12-03T00:00:00.000",85,4648.21
3133,1,"2010-12-03T00:00:00.000",72,54268.03
3134,1,"2010-12-03T00:00:00.000",40,63116.31
3135,1,"2010-12-03T00:00:00.000",24,8971.35
3136,1,"2010-12-03T00:00:00.000",90,73277.05
3137,1,"2010-12-03T00:00:00.000",10,26558.42
3138,1,"2010-12-03T00:00:00.000",87,52678.88
3139,1,"2010-12-03T00:00:00.000",55,18661.25
3140,1,"2010-12-03T00:00:00.000",18,53845.12
3141,1,"2010-12-03T00:00:00.000",34,11624.3
3142,1,"2010-12-03T00:00:00.000",25,10536.65
3143,1,"2010-12-03T00:00:00.000",44,5773.13
3144,1,"2010-12-03T00:00:00.000",46,18473.14
3145,1,"2010-12-03T00:00:00.000",71,1958
3146,1,"2010-12-03T00:00:00.000",19,1616.77
3147,1,"2010-12-03T00:00:00.000",9,21979.41
3148,1,"2010-12-03T00:00:00.000",80,13560.2
3149,1,"2010-12-03T00:00:00.000",35,3023
3150,1,"2010-12-03T00:00:00.000",23,24834.59
3151,1,"2010-12-03T00:00:00.000",26,8572.96
3152,1,"2010-12-03T00:00:00.000",91,51969.94
3153,1,"2010-12-03T00:00:00.000",27,2385.59
3154,1,"2010-12-03T00:00:00.000",29,5539.2
3155,1,"2010-12-03T00:00:00.000",54,110.84
3156,1,"2010-12-03T00:00:00.000",14,17685.93
3157,1,"2010-12-10T00:00:00.000",6,6440.06
3158,1,"2010-12-10T00:00:00.000",33,9441.03
3159,1,"2010-12-10T00:00:00.000",41,1540.25
3160,1,"2010-12-10T00:00:00.000",32,12927.02
3161,1,"2010-12-10T00:00:00.000",92,145313.14
3162,1,"2010-12-10T00:00:00.000",85,5625.77
3163,1,"2010-12-10T00:00:00.000",79,33269.22
3164,1,"2010-12-10T00:00:00.000",42,7139.91
3165,1,"2010-12-10T00:00:00.000",95,111384.36
3166,1,"2010-12-10T00:00:00.000",67,8274.85
3167,1,"2010-12-10T00:00:00.000",21,9160.14
3168,1,"2010-12-10T00:00:00.000",1,31497.65
3169,1,"2010-12-10T00:00:00.000",22,12258.11
3170,1,"2010-12-10T00:00:00.000",44,6310.08
3171,1,"2010-12-10T00:00:00.000",74,9862.93
3172,1,"2010-12-10T00:00:00.000",56,1910.24
3173,1,"2010-12-10T00:00:00.000",7,63896.89
3174,1,"2010-12-10T00:00:00.000",72,44605.69
3175,1,"2010-12-10T00:00:00.000",82,29846.11
3176,1,"2010-12-10T00:00:00.000",97,36498.68
3177,1,"2010-12-10T00:00:00.000",36,2278
3178,1,"2010-12-10T00:00:00.000",14,19587.66
3179,1,"2010-12-10T00:00:00.000",58,2013
3180,1,"2010-12-10T00:00:00.000",37,2334.49
3181,1,"2010-12-10T00:00:00.000",18,47266.75
3182,1,"2010-12-10T00:00:00.000",83,5768.47
3183,1,"2010-12-10T00:00:00.000",12,7204.15
3184,1,"2010-12-10T00:00:00.000",49,11294.51
3185,1,"2010-12-10T00:00:00.000",30,2697
3186,1,"2010-12-10T00:00:00.000",96,26809.63
3187,1,"2010-12-10T00:00:00.000",93,72089.33
3188,1,"2010-12-10T00:00:00.000",31,3731
3189,1,"2010-12-10T00:00:00.000",20,2863.79
3190,1,"2010-12-10T00:00:00.000",94,50531.16
3191,1,"2010-12-10T00:00:00.000",87,45843.52
3192,1,"2010-12-10T00:00:00.000",9,26639.65
3193,1,"2010-12-10T00:00:00.000",3,11219.78
3194,1,"2010-12-10T00:00:00.000",27,3035.7
3195,1,"2010-12-10T00:00:00.000",34,12446.8
3196,1,"2010-12-10T00:00:00.000",5,49517.17
3197,1,"2010-12-10T00:00:00.000",98,14341.46
